54735,Downsville,Wisconsin,WI,Dunn,44.7747,-91.9321
54801,Spooner,Wisconsin,WI,Washburn,45.8505,-91.9155
54806,Ashland,Wisconsin,WI,Ashland,46.5586,-90.7388
54814,Bayfield,Wisconsin,WI,Bayfield,46.8354,-90.8217
54817,Birchwood,Wisconsin,WI,Washburn,45.6403,-91.5776
54819,Bruce,Wisconsin,WI,Rusk,45.4479,-91.2906
54820,Brule,Wisconsin,WI,Douglas,46.5763,-91.5539
54828,Couderay,Wisconsin,WI,Sawyer,45.838,-91.2918
54829,Cumberland,Wisconsin,WI,Barron,45.5403,-92.0297
54830,Danbury,Wisconsin,WI,Burnett,45.9726,-92.293
54832,Drummond,Wisconsin,WI,Bayfield,46.3119,-91.2856
54836,Foxboro,Wisconsin,WI,Douglas,46.4875,-92.1493
54838,Gordon,Wisconsin,WI,Douglas,46.2336,-91.8033
54840,Grantsburg,Wisconsin,WI,Burnett,45.7953,-92.6935
54844,Herbster,Wisconsin,WI,Bayfield,46.8213,-91.2332
54903,Oshkosh,Wisconsin,WI,Winnebago,44.0686,-88.6449
54935,Fond Du Lac,Wisconsin,WI,Fond du Lac,43.7742,-88.4352
54943,Hancock,Wisconsin,WI,Waushara,44.1297,-89.5344
54949,Manawa,Wisconsin,WI,Waupaca,44.4701,-88.9164
54960,Neshkoro,Wisconsin,WI,Marquette,43.8989,-89.2336
54965,Pine River,Wisconsin,WI,Waushara,44.1604,-89.0404
55001,Afton,Minnesota,MN,Washington,44.8697,-92.8234
55002,Almelund,Minnesota,MN,Chisago,45.5134,-92.8942
55006,Braham,Minnesota,MN,Isanti,45.7175,-93.2037
55010,Castle Rock,Minnesota,MN,Dakota,44.5472,-93.1531
55011,Cedar,Minnesota,MN,Anoka,45.3414,-93.235
55041,Lake City,Minnesota,MN,Wabasha,44.4305,-92.2838
55049,Medford,Minnesota,MN,Steele,44.1741,-93.2437
55108,Saint Paul,Minnesota,MN,Ramsey,44.9806,-93.1771
55301,Albertville,Minnesota,MN,Wright,45.2534,-93.6469
55302,Annandale,Minnesota,MN,Wright,45.2483,-94.1061
55307,Arlington,Minnesota,MN,Sibley,44.6153,-94.0762
55310,Bird Island,Minnesota,MN,Renville,44.7507,-94.8716
55315,Carver,Minnesota,MN,Carver,44.7169,-93.6879
55329,Eden Valley,Minnesota,MN,Meeker,45.302,-94.6039
55335,Gibbon,Minnesota,MN,Sibley,44.5606,-94.5467
55350,Hutchinson,Minnesota,MN,McLeod,44.8946,-94.3847
55367,New Germany,Minnesota,MN,Carver,44.8994,-93.9701
55371,Princeton,Minnesota,MN,Mille Lacs,45.5851,-93.5961
55601,Beaver Bay,Minnesota,MN,Lake,47.256,-91.3566
55602,Brimson,Minnesota,MN,St. Louis,47.3142,-91.8625
55604,Grand Marais,Minnesota,MN,Cook,47.7758,-90.3391
55605,Grand Portage,Minnesota,MN,Cook,47.9591,-89.6989
55607,Isabella,Minnesota,MN,Lake,47.6604,-91.4989
55609,Knife River,Minnesota,MN,Lake,46.9539,-91.778
55613,Schroeder,Minnesota,MN,Cook,47.5422,-90.9338
55702,Alborn,Minnesota,MN,St. Louis,46.9782,-92.5579
55703,Angora,Minnesota,MN,St. Louis,47.7577,-92.6413
55704,Askov,Minnesota,MN,Pine,46.1964,-92.7528
55705,Aurora,Minnesota,MN,St. Louis,47.4951,-92.2415
55706,Babbitt,Minnesota,MN,St. Louis,47.7091,-91.957
55707,Barnum,Minnesota,MN,Carlton,46.5196,-92.6292
55709,Bovey,Minnesota,MN,Itasca,47.2868,-93.3723
55713,Buhl,Minnesota,MN,St. Louis,47.4932,-92.7643
55725,Crane Lake,Minnesota,MN,St. Louis,48.2594,-92.4896
55748,Hill City,Minnesota,MN,Aitkin,46.9968,-93.5994
55760,Mcgregor,Minnesota,MN,Aitkin,46.6072,-93.3076
55766,Melrude,Minnesota,MN,St. Louis,47.2496,-92.4123
55771,Orr,Minnesota,MN,St. Louis,48.1439,-92.8561
55801,Duluth,Minnesota,MN,St. Louis,46.7833,-92.1066
55901,Rochester,Minnesota,MN,Olmsted,44.0496,-92.4896
55910,Altura,Minnesota,MN,Winona,44.1361,-91.9745
55917,Blooming Prairie,Minnesota,MN,Steele,43.8977,-93.0608
55923,Chatfield,Minnesota,MN,Fillmore,43.8362,-92.1574
55926,Dexter,Minnesota,MN,Mower,43.716,-92.7268
55939,Harmony,Minnesota,MN,Fillmore,43.5663,-92.0145
55971,Rushford,Minnesota,MN,Fillmore,43.8216,-91.7536
55983,Wanamingo,Minnesota,MN,Goodhue,44.3121,-92.8103
56001,Mankato,Minnesota,MN,Blue Earth,44.1538,-93.996
56007,Albert Lea,Minnesota,MN,Freeborn,43.6537,-93.3707
56010,Amboy,Minnesota,MN,Blue Earth,43.8903,-94.1774
56019,Comfrey,Minnesota,MN,Brown,44.1111,-94.9134
56021,Courtland,Minnesota,MN,Nicollet,44.2791,-94.3482
56052,Kilkenny,Minnesota,MN,Le Sueur,44.3133,-93.5741
56091,Waldorf,Minnesota,MN,Waseca,43.9399,-93.7043
56101,Windom,Minnesota,MN,Cottonwood,43.8831,-95.1373
56110,Adrian,Minnesota,MN,Nobles,43.6197,-95.9273
56111,Alpha,Minnesota,MN,Jackson,43.5946,-94.9051
56113,Arco,Minnesota,MN,Lincoln,44.4091,-96.1999
56114,Avoca,Minnesota,MN,Murray,43.9706,-95.6002
56115,Balaton,Minnesota,MN,Lyon,44.2253,-95.8838
56116,Beaver Creek,Minnesota,MN,Rock,43.6223,-96.3698
56119,Brewster,Minnesota,MN,Nobles,43.7032,-95.4807
56128,Edgerton,Minnesota,MN,Pipestone,43.8824,-96.1463
56152,Lamberton,Minnesota,MN,Redwood,44.2378,-95.2739
56162,Ormsby,Minnesota,MN,Martin,43.8616,-94.6873
56201,Willmar,Minnesota,MN,Kandiyohi,45.1393,-95.0523
56207,Alberta,Minnesota,MN,Stevens,45.5571,-96.0498
56208,Appleton,Minnesota,MN,Swift,45.2054,-95.9949
56210,Barry,Minnesota,MN,Big Stone,45.5593,-96.5589
56214,Belview,Minnesota,MN,Redwood,44.6055,-95.3178
56215,Benson,Minnesota,MN,Swift,45.3129,-95.5766
56218,Boyd,Minnesota,MN,Lac qui Parle,44.8507,-95.9421
56220,Canby,Minnesota,MN,Yellow Medicine,44.7202,-96.2784
56222,Clara City,Minnesota,MN,Chippewa,44.9639,-95.3499
56266,Morgan,Minnesota,MN,Redwood,44.3926,-94.9218
56274,Norcross,Minnesota,MN,Grant,45.8858,-96.1342
56301,Saint Cloud,Minnesota,MN,Stearns,45.541,-94.1819
56307,Albany,Minnesota,MN,Stearns,45.6151,-94.574
56308,Alexandria,Minnesota,MN,Douglas,45.8817,-95.382
56309,Ashby,Minnesota,MN,Grant,46.0781,-95.8214
56312,Belgrade,Minnesota,MN,Stearns,45.4865,-94.9699
56317,Buckman,Minnesota,MN,Morrison,45.8975,-94.0936
56318,Burtrum,Minnesota,MN,Todd,45.888,-94.6962
56342,Isle,Minnesota,MN,Mille Lacs,46.1696,-93.4741
56361,Parkers Prairie,Minnesota,MN,Otter Tail,46.153,-95.3289
56381,Starbuck,Minnesota,MN,Pope,45.5926,-95.5421
56401,Brainerd,Minnesota,MN,Crow Wing,46.3502,-94.1
56430,Ah Gwah Ching,Minnesota,MN,Cass,47.0741,-94.5628
56434,Aldrich,Minnesota,MN,Wadena,46.3797,-94.9364
56442,Crosslake,Minnesota,MN,Crow Wing,46.6773,-94.1128
56443,Cushing,Minnesota,MN,Morrison,46.2022,-94.6185
56458,Lake George,Minnesota,MN,Hubbard,47.215,-95.0021
56464,Menahga,Minnesota,MN,Wadena,46.7572,-95.0714
56501,Detroit Lakes,Minnesota,MN,Becker,46.8172,-95.8453
56510,Ada,Minnesota,MN,Norman,47.3253,-96.5973
56514,Barnesville,Minnesota,MN,Clay,46.6522,-96.4198
56516,Bejou,Minnesota,MN,Mahnomen,47.4491,-95.9454
56520,Breckenridge,Minnesota,MN,Wilkin,46.2797,-96.5622
56523,Climax,Minnesota,MN,Polk,47.6837,-96.8715
56529,Dilworth,Minnesota,MN,Clay,46.8782,-96.7022
56533,Elizabeth,Minnesota,MN,Otter Tail,46.3803,-96.1326
56541,Flom,Minnesota,MN,Norman,47.1588,-96.1309
56566,Naytahwaush,Minnesota,MN,Mahnomen,47.2601,-95.6283
56567,New York Mills,Minnesota,MN,Otter Tail,46.5559,-95.4047
56575,Ponsford,Minnesota,MN,Becker,47.0133,-95.3197
56601,Bemidji,Minnesota,MN,Beltrami,47.572,-94.8013
56623,Baudette,Minnesota,MN,Lake of the Woods,48.6927,-94.5995
56626,Bena,Minnesota,MN,Cass,47.3477,-94.2519
56627,Big Falls,Minnesota,MN,Koochiching,48.156,-93.7296
56628,Bigfork,Minnesota,MN,Itasca,47.7502,-93.6707
56629,Birchdale,Minnesota,MN,Koochiching,48.6247,-94.1677
56634,Clearbrook,Minnesota,MN,Clearwater,47.7146,-95.3752
56636,Deer River,Minnesota,MN,Itasca,47.3829,-93.8498
56649,International Falls,Minnesota,MN,Koochiching,48.601,-93.411
56650,Kelliher,Minnesota,MN,Beltrami,47.9272,-94.5382
56659,Max,Minnesota,MN,Itasca,47.6147,-94.068
56666,Ponemah,Minnesota,MN,Beltrami,48.0372,-94.917
56673,Roosevelt,Minnesota,MN,Roseau,48.8279,-95.1119
56701,Thief River Falls,Minnesota,MN,Pennington,48.1191,-96.1811
56710,Alvarado,Minnesota,MN,Marshall,48.202,-96.9915
56711,Angle Inlet,Minnesota,MN,Lake of the Woods,49.3453,-95.0627
56714,Badger,Minnesota,MN,Roseau,48.7913,-96.0965
56715,Brooks,Minnesota,MN,Red Lake,47.8129,-96.0117
56720,Donaldson,Minnesota,MN,Kittson,48.5722,-96.8964
56722,Euclid,Minnesota,MN,Polk,47.9845,-96.6428
56724,Gatzke,Minnesota,MN,Marshall,48.4104,-95.7903
56725,Goodridge,Minnesota,MN,Pennington,48.0686,-95.7283
56731,Humboldt,Minnesota,MN,Kittson,48.9211,-97.0934
56735,Lancaster,Minnesota,MN,Kittson,48.9153,-96.6366
56756,Salol,Minnesota,MN,Roseau,48.8522,-95.5356
56758,Strandquist,Minnesota,MN,Marshall,48.4526,-96.4723
57002,Aurora,South Dakota,SD,Brookings,44.2838,-96.7043
57003,Baltic,South Dakota,SD,Minnehaha,43.7309,-96.7563
57004,Beresford,South Dakota,SD,Union,43.0874,-96.7813
57012,Canistota,South Dakota,SD,McCook,43.5856,-97.2889
57015,Chancellor,South Dakota,SD,Turner,43.408,-96.9827
57031,Gayville,South Dakota,SD,Yankton,42.8835,-97.183
57040,Lesterville,South Dakota,SD,Yankton,43.0394,-97.5956
57042,Madison,South Dakota,SD,Lake,44.0054,-97.1149
57062,Springfield,South Dakota,SD,Bon Homme,42.8687,-97.9288
57201,Watertown,South Dakota,SD,Codington,44.9043,-97.124
57212,Arlington,South Dakota,SD,Kingsbury,44.3668,-97.0687
57216,Big Stone City,South Dakota,SD,Grant,45.285,-96.5614
57217,Bradley,South Dakota,SD,Clark,45.0751,-97.6387
57221,Bryant,South Dakota,SD,Hamlin,44.5987,-97.4537
57224,Claire City,South Dakota,SD,Roberts,45.8755,-97.1073
57226,Clear Lake,South Dakota,SD,Deuel,44.7612,-96.6907
57232,Eden,South Dakota,SD,Marshall,45.6211,-97.3741
57256,Ortley,South Dakota,SD,Roberts,45.2657,-97.1925
57257,Peever,South Dakota,SD,Roberts,45.5206,-97.0012
57258,Raymond,South Dakota,SD,Clark,44.8637,-97.9168
57260,Rosholt,South Dakota,SD,Roberts,45.8753,-96.7174
57265,Strandburg,South Dakota,SD,Grant,45.0389,-96.7901
57301,Mitchell,South Dakota,SD,Davison,43.7094,-98.0298
57312,Alpena,South Dakota,SD,Jerauld,44.1709,-98.3962
57313,Armour,South Dakota,SD,Douglas,43.316,-98.3414
57314,Artesian,South Dakota,SD,Sanborn,44.021,-98.0114
57317,Bonesteel,South Dakota,SD,Gregory,43.0695,-98.988
57321,Canova,South Dakota,SD,Miner,43.8855,-97.5342
57324,Cavour,South Dakota,SD,Beadle,44.365,-98.0208
57325,Chamberlain,South Dakota,SD,Brule,43.7953,-99.3118
57341,Gann Valley,South Dakota,SD,Buffalo,44.0693,-99.0543
57345,Highmore,South Dakota,SD,Hyde,44.5326,-99.4543
57346,Stephan,South Dakota,SD,Hyde,44.248,-99.4532
57348,Hitchcock,South Dakota,SD,Beadle,44.5834,-98.4509
57354,Kaylor,South Dakota,SD,Hutchinson,43.3341,-97.7569
57361,Marty,South Dakota,SD,Charles Mix,43.0196,-98.4469
57362,Miller,South Dakota,SD,Hand,44.4966,-98.9894
57368,Plankinton,South Dakota,SD,Aurora,43.7373,-98.4694
57369,Platte,South Dakota,SD,Charles Mix,43.4251,-98.9479
57401,Aberdeen,South Dakota,SD,Brown,45.4661,-98.4856
57420,Akaska,South Dakota,SD,Walworth,45.3324,-100.1186
57421,Amherst,South Dakota,SD,Marshall,45.7585,-97.9274
57422,Andover,South Dakota,SD,Day,45.4222,-97.9175
57424,Ashton,South Dakota,SD,Spink,45.0465,-98.3973
57428,Bowdle,South Dakota,SD,Edmunds,45.453,-99.654
57435,Cresbard,South Dakota,SD,Faulk,45.1691,-98.9411
57437,Eureka,South Dakota,SD,McPherson,45.7707,-99.3308
57441,Frederick,South Dakota,SD,Brown,45.8493,-98.5176
57442,Gettysburg,South Dakota,SD,Potter,45.0259,-99.9766
57451,Ipswich,South Dakota,SD,Edmunds,45.4489,-99.0148
57456,Leola,South Dakota,SD,McPherson,45.7228,-98.9409
57466,Onaka,South Dakota,SD,Faulk,45.1965,-99.4551
57467,Orient,South Dakota,SD,Faulk,44.8343,-99.1058
57501,Pierre,South Dakota,SD,Hughes,44.3695,-100.3211
57521,Belvidere,South Dakota,SD,Jackson,43.886,-101.2387
57522,Blunt,South Dakota,SD,Hughes,44.5026,-99.9463
57528,Colome,South Dakota,SD,Tripp,43.2273,-99.6933
57531,Draper,South Dakota,SD,Jones,43.926,-100.5085
57534,Hamill,South Dakota,SD,Tripp,43.6439,-99.6918
57537,Hayes,South Dakota,SD,Stanley,44.3703,-101.0215
57544,Kennebec,South Dakota,SD,Lyman,43.8921,-99.8502
57547,Long Valley,South Dakota,SD,Jackson,43.4754,-101.4294
57551,Martin,South Dakota,SD,Bennett,43.1722,-101.7341
57553,Milesville,South Dakota,SD,Haakon,44.4283,-101.7523
57555,Mission,South Dakota,SD,Todd,43.285,-100.5954
57566,Parmelee,South Dakota,SD,Todd,43.3117,-101.0081
57567,Philip,South Dakota,SD,Haakon,44.055,-101.6876
57579,White River,South Dakota,SD,Mellette,43.5666,-100.7449
57584,Witten,South Dakota,SD,Tripp,43.4498,-100.0783
57601,Mobridge,South Dakota,SD,Walworth,45.5407,-100.4315
57620,Bison,South Dakota,SD,Perkins,45.5161,-102.4827
57621,Bullhead,South Dakota,SD,Corson,45.7656,-101.0807
57623,Dupree,South Dakota,SD,Ziebach,45.0079,-101.6337
57625,Eagle Butte,South Dakota,SD,Dewey,45.0016,-101.2329
57626,Faith,South Dakota,SD,Meade,44.9926,-102.0541
57630,Glencross,South Dakota,SD,Dewey,45.4483,-100.9213
57632,Herreid,South Dakota,SD,Campbell,45.8452,-100.049
57633,Isabel,South Dakota,SD,Dewey,45.3962,-101.4385
57634,Keldron,South Dakota,SD,Corson,45.7528,-101.8843
57638,Lemmon,South Dakota,SD,Perkins,45.9159,-102.1928
57640,Lodgepole,South Dakota,SD,Perkins,45.8232,-102.7599
57651,Reva,South Dakota,SD,Harding,45.5277,-103.0692
57652,Ridgeview,South Dakota,SD,Dewey,45.2024,-100.605
57660,Watauga,South Dakota,SD,Corson,45.9276,-101.5129
57701,Rapid City,South Dakota,SD,Pennington,44.1415,-103.2052
57716,Batesland,South Dakota,SD,Shannon,43.1085,-102.2006
57717,Belle Fourche,South Dakota,SD,Butte,44.6723,-103.8396
57720,Buffalo,South Dakota,SD,Harding,45.574,-103.5826
57722,Buffalo Gap,South Dakota,SD,Custer,43.4958,-103.3157
57724,Camp Crook,South Dakota,SD,Harding,45.6402,-104.0278
57725,Caputa,South Dakota,SD,Pennington,43.9481,-102.7935
57732,Deadwood,South Dakota,SD,Lawrence,44.3767,-103.7296
57735,Edgemont,South Dakota,SD,Fall River,43.2874,-103.811
57737,Enning,South Dakota,SD,Meade,44.5755,-102.5632
57744,Hermosa,South Dakota,SD,Custer,43.8188,-103.206
57745,Hill City,South Dakota,SD,Pennington,43.9377,-103.5782
57750,Interior,South Dakota,SD,Jackson,43.7319,-101.9642
57752,Kyle,South Dakota,SD,Shannon,43.425,-102.1765
57755,Ludlow,South Dakota,SD,Harding,45.8366,-103.3491
57756,Manderson,South Dakota,SD,Shannon,43.3526,-102.5411
57758,Mud Butte,South Dakota,SD,Meade,45.031,-102.8031
57760,Newell,South Dakota,SD,Butte,44.741,-103.3914
57763,Oelrichs,South Dakota,SD,Fall River,43.1551,-103.2162
57776,Redig,South Dakota,SD,Harding,45.2711,-103.5482
57790,Wall,South Dakota,SD,Pennington,43.9812,-102.2245
57791,Wasta,South Dakota,SD,Pennington,44.225,-102.4311
58002,Absaraka,North Dakota,ND,Cass,46.9763,-97.4069
58008,Barney,North Dakota,ND,Richland,46.2496,-96.9708
58009,Blanchard,North Dakota,ND,Traill,47.3277,-97.2466
58013,Cayuga,North Dakota,ND,Sargent,46.1326,-97.4059
58015,Christine,North Dakota,ND,Richland,46.5736,-96.8017
58017,Cogswell,North Dakota,ND,Sargent,46.0659,-97.8207
58027,Enderlin,North Dakota,ND,Ransom,46.6079,-97.6106
58046,Hope,North Dakota,ND,Steele,47.3237,-97.7134
58049,Kathryn,North Dakota,ND,Barnes,46.7177,-97.9763
58057,Mcleod,North Dakota,ND,Ransom,46.4103,-97.3139
58202,Grand Forks,North Dakota,ND,Grand Forks,47.9215,-97.0735
58210,Adams,North Dakota,ND,Walsh,48.4223,-98.0867
58212,Aneta,North Dakota,ND,Nelson,47.6993,-97.9814
58214,Arvilla,North Dakota,ND,Grand Forks,47.9093,-97.4871
58220,Cavalier,North Dakota,ND,Pembina,48.7935,-97.7143
58224,Dahlen,North Dakota,ND,Nelson,48.1599,-97.9573
58233,Forest River,North Dakota,ND,Walsh,48.2251,-97.4605
58239,Hannah,North Dakota,ND,Cavalier,48.9594,-98.7237
58240,Hatton,North Dakota,ND,Traill,47.638,-97.4325
58243,Hoople,North Dakota,ND,Walsh,48.5198,-97.6183
58249,Langdon,North Dakota,ND,Cavalier,48.7866,-98.3566
58301,Devils Lake,North Dakota,ND,Ramsey,48.1132,-98.8616
58310,Agate,North Dakota,ND,Rolette,48.6228,-99.4932
58313,Balta,North Dakota,ND,Pierce,48.1667,-100.0371
58316,Belcourt,North Dakota,ND,Rolette,48.8379,-99.7688
58318,Bottineau,North Dakota,ND,Bottineau,48.8451,-100.4329
58338,Hampden,North Dakota,ND,Ramsey,48.5229,-98.6543
58341,Harvey,North Dakota,ND,Wells,47.7035,-99.7478
58343,Knox,North Dakota,ND,Benson,48.3388,-99.6713
58344,Lakota,North Dakota,ND,Nelson,47.972,-98.3246
58348,Maddock,North Dakota,ND,Benson,47.9625,-99.5301
58356,New Rockford,North Dakota,ND,Eddy,47.7174,-98.8987
58365,Rocklake,North Dakota,ND,Towner,48.8216,-99.1796
58401,Jamestown,North Dakota,ND,Stutsman,46.921,-98.7455
58413,Ashley,North Dakota,ND,McIntosh,46.0537,-99.3164
58415,Berlin,North Dakota,ND,LaMoure,46.3786,-98.4898
58416,Binford,North Dakota,ND,Griggs,47.5739,-98.3546
58418,Bowdon,North Dakota,ND,Wells,47.4343,-99.7015
58426,Courtenay,North Dakota,ND,Stutsman,47.2272,-98.5489
58428,Dawson,North Dakota,ND,Kidder,46.8686,-99.7515
58430,Denhoff,North Dakota,ND,Sheridan,47.5709,-100.263
58440,Fredonia,North Dakota,ND,Logan,46.3701,-99.1733
58454,Jud,North Dakota,ND,LaMoure,46.5511,-98.8667
58467,Medina,North Dakota,ND,Stutsman,46.892,-99.3106
58474,Oakes,North Dakota,ND,Dickey,46.1095,-98.2257
58475,Pettibone,North Dakota,ND,Kidder,47.12,-99.5279
58476,Pingree,North Dakota,ND,Stutsman,47.2038,-99.0144
58477,Regan,North Dakota,ND,Burleigh,47.1527,-100.5224
58479,Rogers,North Dakota,ND,Barnes,47.0741,-98.2136
58488,Tuttle,North Dakota,ND,Kidder,47.1626,-99.9873
58490,Verona,North Dakota,ND,LaMoure,46.3712,-98.0895
58501,Bismarck,North Dakota,ND,Burleigh,46.8083,-100.7837
58520,Almont,North Dakota,ND,Morton,46.7046,-101.5221
58523,Beulah,North Dakota,ND,Mercer,47.2707,-101.8075
58524,Braddock,North Dakota,ND,Emmons,46.5603,-100.1075
58528,Cannon Ball,North Dakota,ND,Sioux,46.3874,-100.5975
58530,Center,North Dakota,ND,Oliver,47.1459,-101.1594
58531,Coleharbor,North Dakota,ND,McLean,47.5442,-101.2238
58533,Elgin,North Dakota,ND,Grant,46.3679,-101.7558
58538,Fort Yates,North Dakota,ND,Sioux,46.0905,-100.6516
58540,Garrison,North Dakota,ND,McLean,47.6675,-101.6142
58552,Linton,North Dakota,ND,Emmons,46.1855,-100.2331
58559,Mercer,North Dakota,ND,McLean,47.4858,-100.7171
58564,Raleigh,North Dakota,ND,Grant,46.3352,-101.2827
58568,Selfridge,North Dakota,ND,Sioux,46.0351,-101.1502
58572,Sterling,North Dakota,ND,Burleigh,46.8436,-100.2744
58601,Dickinson,North Dakota,ND,Stark,46.8057,-102.7565
58620,Amidon,North Dakota,ND,Slope,46.456,-103.2647
58621,Beach,North Dakota,ND,Golden Valley,46.9324,-103.9843
58623,Bowman,North Dakota,ND,Bowman,46.1733,-103.402
58626,Dunn Center,North Dakota,ND,Dunn,47.3536,-102.6205
58627,Fairfield,North Dakota,ND,Billings,47.2329,-103.3056
58638,Hebron,North Dakota,ND,Morton,46.8936,-102.0367
58643,Marmarth,North Dakota,ND,Slope,46.3254,-103.88
58644,Marshall,North Dakota,ND,Dunn,47.1381,-102.333
58645,Medora,North Dakota,ND,Billings,46.9387,-103.5632
58646,Mott,North Dakota,ND,Hettinger,46.3696,-102.327
58647,New England,North Dakota,ND,Hettinger,46.5128,-102.8358
58649,Reeder,North Dakota,ND,Adams,46.1116,-102.9405
58701,Minot,North Dakota,ND,Ward,48.2291,-101.2985
58710,Anamoose,North Dakota,ND,McHenry,47.8703,-100.2529
58711,Antler,North Dakota,ND,Bottineau,48.9585,-101.3338
58713,Bantry,North Dakota,ND,McHenry,48.5351,-100.5954
58721,Bowbells,North Dakota,ND,Burke,48.8378,-102.2839
58723,Butte,North Dakota,ND,McLean,47.8119,-100.6604
58725,Carpio,North Dakota,ND,Ward,48.4323,-101.7119
58727,Columbus,North Dakota,ND,Burke,48.8434,-102.798
58730,Crosby,North Dakota,ND,Divide,48.8836,-103.274
58741,Granville,North Dakota,ND,McHenry,48.2566,-100.8082
58750,Lansford,North Dakota,ND,Bottineau,48.6254,-101.3858
58756,Makoti,North Dakota,ND,Ward,47.9611,-101.8046
58757,Mandaree,North Dakota,ND,McKenzie,47.7292,-102.676
58762,Newburg,North Dakota,ND,Bottineau,48.6982,-100.9681
58763,New Town,North Dakota,ND,Mountrail,47.9718,-102.4716
58769,Palermo,North Dakota,ND,Mountrail,48.3396,-102.24
58787,Tolley,North Dakota,ND,Renville,48.7969,-101.8559
58794,White Earth,North Dakota,ND,Mountrail,48.2994,-102.7701
58795,Wildrose,North Dakota,ND,Williams,48.5678,-103.1536
58801,Williston,North Dakota,ND,Williams,48.2257,-103.649
58831,Alexander,North Dakota,ND,McKenzie,47.7947,-103.6546
58844,Fortuna,North Dakota,ND,Divide,48.8813,-103.7415
58845,Grenora,North Dakota,ND,Williams,48.5252,-103.9176
59001,Absarokee,Montana,MT,Stillwater,45.5154,-109.4692
59002,Acton,Montana,MT,Yellowstone,45.9291,-108.6888
59003,Ashland,Montana,MT,Rosebud,45.5827,-106.2797
59006,Ballantine,Montana,MT,Yellowstone,45.9547,-108.1231
59007,Bearcreek,Montana,MT,Carbon,45.1608,-109.1571
59010,Bighorn,Montana,MT,Treasure,45.997,-107.31
59011,Big Timber,Montana,MT,Sweet Grass,45.8283,-109.9631
59012,Birney,Montana,MT,Rosebud,45.2862,-106.5095
59013,Boyd,Montana,MT,Carbon,45.4577,-109.0665
59016,Busby,Montana,MT,Big Horn,45.5541,-106.8723
59018,Clyde Park,Montana,MT,Park,45.8341,-110.6222
59020,Cooke City,Montana,MT,Park,45.0234,-109.907
59022,Crow Agency,Montana,MT,Big Horn,45.6296,-107.4973
59025,Decker,Montana,MT,Big Horn,45.1797,-106.8721
59027,Emigrant,Montana,MT,Park,45.2708,-110.7921
59032,Grass Range,Montana,MT,Fergus,47.0259,-108.8271
59035,Fort Smith,Montana,MT,Big Horn,45.3127,-107.9371
59036,Harlowton,Montana,MT,Wheatland,46.4477,-109.8435
59038,Hysham,Montana,MT,Treasure,46.2765,-107.3072
59039,Ingomar,Montana,MT,Rosebud,46.5767,-107.3723
59046,Lavina,Montana,MT,Golden Valley,46.3291,-108.9959
59050,Lodge Grass,Montana,MT,Big Horn,45.3166,-107.3675
59053,Martinsdale,Montana,MT,Meagher,46.4581,-110.4324
59054,Melstone,Montana,MT,Musselshell,46.5986,-107.8692
59055,Melville,Montana,MT,Sweet Grass,46.104,-109.7808
59058,Mosby,Montana,MT,Garfield,46.9005,-107.7891
59062,Otter,Montana,MT,Powder River,45.0903,-106.1499
59066,Pryor,Montana,MT,Big Horn,45.4297,-108.5332
59067,Rapelje,Montana,MT,Stillwater,45.9795,-109.2761
59072,Roundup,Montana,MT,Musselshell,46.4225,-108.5438
59077,Sand Springs,Montana,MT,Garfield,47.1008,-107.4856
59087,Winnett,Montana,MT,Petroleum,46.9438,-108.3184
59201,Wolf Point,Montana,MT,Roosevelt,48.1119,-105.6293
59211,Antelope,Montana,MT,Sheridan,48.6968,-104.4529
59212,Bainville,Montana,MT,Roosevelt,48.158,-104.1995
59213,Brockton,Montana,MT,Roosevelt,48.2101,-104.8548
59214,Brockway,Montana,MT,McCone,47.2485,-105.7776
59217,Crane,Montana,MT,Richland,47.5758,-104.2624
59222,Flaxville,Montana,MT,Daniels,48.7472,-105.1637
59223,Fort Peck,Montana,MT,Valley,48.0196,-106.447
59225,Frazer,Montana,MT,Valley,48.2959,-106.0324
59231,Saint Marie,Montana,MT,Valley,48.4039,-106.5428
59240,Glentana,Montana,MT,Valley,48.8481,-106.2495
59241,Hinsdale,Montana,MT,Valley,48.4007,-107.0098
59243,Lambert,Montana,MT,Richland,47.7459,-104.5987
59253,Peerless,Montana,MT,Daniels,48.7808,-105.8006
59259,Richey,Montana,MT,Dawson,47.6229,-105.017
59261,Saco,Montana,MT,Phillips,48.6389,-107.4293
59274,Vida,Montana,MT,McCone,47.832,-105.493
59301,Miles City,Montana,MT,Custer,46.4075,-105.8332
59311,Alzada,Montana,MT,Carter,45.1562,-104.2617
59312,Angela,Montana,MT,Rosebud,46.73,-106.2011
59314,Biddle,Montana,MT,Powder River,45.0994,-105.3383
59316,Boyes,Montana,MT,Carter,45.268,-105.0311
59322,Cohagen,Montana,MT,Garfield,47.1263,-106.4981
59323,Colstrip,Montana,MT,Rosebud,45.9344,-106.6368
59324,Ekalaka,Montana,MT,Carter,45.8805,-104.504
59326,Fallon,Montana,MT,Prairie,46.7866,-105.1161
59327,Forsyth,Montana,MT,Rosebud,46.2819,-106.6991
59330,Glendive,Montana,MT,Dawson,47.1008,-104.7287
59332,Hammond,Montana,MT,Carter,45.5671,-104.5391
59333,Hathaway,Montana,MT,Rosebud,46.2761,-106.1967
